filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v.adv,h2o_v.adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,Tair,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,Ustar,TKE,L,X.z.d..L,bowen_ratio,T.,model,x_peak,x_offset,x_10.,x_30.,x_50.,x_70.,x_90.,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,chopper_LI.7500,detector_LI.7500,pll_LI.7500,sync_LI.7500,mean_value_RSSI_LI.7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w.ts_cov,w.co2_cov,w.h2o_cov,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,Rg
2024-06-19T113000_smart3-01181.ghg,19-06-24,12:00,171.4999,1,18000,18000,-0.0595,0,56.2014,0,169.606,0,-10.3023,0,3.89645,0,1.06638,4.79873,-0.285536,0.110244,5.28E-12,4.14E-13,16.5283,426.84,441.615,0,0,1295.57,33.4579,34.6161,0,0,312.957,308.837,99426.8,1.10739,1024.66,0.0258,0.25249,0.0233,3327.51,5823.9,0.0211,57.1353,2496.4,298.987,1.12339,0.466794,0.0403,1.21718,-2.85E-15,3.19E-16,1.21718,4.66617,200.493,22.564,1.89642,0,0.231858,0.503955,-19.3548,-0.120384,0.331365,-0.213622,0,25.811,-3.91692,8.86008,22.0628,33.6472,47.1907,70.7003,-0.0588,1.01222,65.6384,1.0193,144.682,1.07053,-13.6536,1.07053,3.32386,1.07053,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,80000,80000,89,89,0,5,1,24,10,2,0,0,0,0,93,0.530618,0.384568,0.0927,0.224224,0.0134,952.085,0.0578,-0.0137,3.32386,12.2576,426.838,33.4581,25.7559,97.2862,1328.7
2024-06-19T120000_smart3-01181.ghg,19-06-24,12:30,171.5207,1,18000,18000,-0.0783,0,60.7422,0,168.285,0,-8.57967,0,3.8672,0,0.543833,-2.40078,0.0353,-0.0552,5.71E-11,4.35E-12,16.527,427.385,441.79,0,0,1260.83,32.6048,33.7037,0,0,313.212,309.125,99384.5,1.10625,1024.17,0.0259,0.250595,0.0227,3241.28,5916.79,0.0205,54.781,2675.51,298.545,1.75774,0.41262,0.0221,1.80565,4.74E-15,3.45E-15,1.80565,5.01244,208.208,13.2107,0.701596,0,0.266082,0.701529,-27.0539,-0.0861,0.360948,-0.201488,0,25.1135,-3.81107,8.62064,21.4666,32.7379,45.9154,68.7897,-0.0775,1.01117,69.881,1.0205,142.104,1.07866,-12.1439,1.07866,3.26557,1.07866,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,80000,80000,89,89,3,1,1,38,7,5,0,0,0,0,93,0.627719,0.644564,0.130774,0.14986,0.00886,845.082,0.0617,-0.0121,3.26557,12.24,427.385,32.6048,25.3139,97.2626,1319.06
2024-06-19T123000_smart3-01181.ghg,19-06-24,13:00,171.5415,1,18000,18000,-0.0767,0,30.5941,0,172.946,0,-7.20339,0,3.97474,0,0.210711,-1.66847,0.0561,-0.0383,9.88E-11,7.38E-12,16.5493,428.253,442.416,0,0,1237.04,32.0114,33.07,0,0,313.316,309.237,99353,1.10575,1023.83,0.0259,0.257563,0.0223,3181.28,5953.15,0.0202,53.4385,2771.88,298.231,1.62209,0.484627,-0.00938,1.69297,-4.55E-14,5.97E-15,1.69297,5.05608,205.163,16.6344,-0.317385,0,0.263414,0.611183,-52.0969,-0.0447,0.1769,-0.102592,0,24.4619,-3.71218,8.39697,20.9096,31.8885,44.7241,67.0048,-0.0759,1.01125,40.6437,1.02016,151.082,1.07693,-9.61262,1.07693,3.47225,1.07693,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,80000,80000,89,89,7,4,0,54,19,2,0,0,0,0,93,0.543685,0.54181,0.136872,0.0648,0.00522,617.856,0.0359,-0.00961,3.47225,12.2325,428.254,32.0114,25.0012,97.2748,1290.28
2024-06-19T130000_smart3-01181.ghg,19-06-24,13:30,171.5624,1,18000,18000,-0.057,0,37.8859,0,139.006,0,-6.07709,0,3.1959,0,0.708061,2.12205,-0.130448,0.0488,-2.80E-11,-2.15E-12,16.4464,426.232,440.671,0,0,1264.35,32.7675,33.8776,0,0,313.667,309.613,99323.7,1.10377,1024.28,0.0259,0.207095,0.0228,3255.46,6076.94,0.0206,53.5708,2821.48,298.618,1.45847,0.27893,0.00383,1.48491,-2.22E-15,-1.70E-15,1.48491,4.92284,209.144,10.827,0.147681,0,0.22723,0.498328,-27.0035,-0.0863,0.272548,-0.147475,0,23.4179,-3.55376,8.03861,20.0173,30.5276,42.8154,64.1453,-0.0563,1.01152,45.7598,1.01966,119.653,1.07393,-8.58493,1.07393,2.75094,1.07393,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,80000,80000,89,89,1,4,1,13,12,8,0,0,0,0,93,0.480336,0.402735,0.113585,0.0978,0.00595,1218.98,0.0405,-0.00858,2.75094,12.2308,426.232,32.7673,25.3856,97.2347,1242.87
2024-06-19T133000_smart3-01181.ghg,19-06-24,14:00,171.5832,1,18000,18000,-0.0661,0,66.0659,0,176.151,0,-10.5972,0,4.04981,0,-0.0417,3.24044,-0.174659,0.0745,1.03E-10,8.26E-12,16.3332,423.523,438.395,0,0,1308.23,33.9227,35.1139,0,0,313.826,309.591,99264,1.10269,1024.94,0.0259,0.262428,0.0236,3368.21,6069.58,0.0214,55.4932,2701.37,299.193,1.23397,0.646344,0.0304,1.39333,5.05E-14,6.32E-15,1.39333,4.86886,193.954,27.6453,1.25061,0,0.244767,0.574519,-19.3503,-0.120411,0.375052,-0.23882,0,24.2034,-3.67296,8.30824,20.6887,31.5515,44.2515,66.2968,-0.0653,1.0117,75.7294,1.01949,148.626,1.0727,-14.3532,1.0727,3.41699,1.0727,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,80000,80000,89,89,5,4,2,30,23,16,0,0,0,0,93,0.432798,0.594881,0.12136,0.204799,0.0102,762.135,0.067,-0.0144,3.41699,12.24,423.523,33.9226,25.962,97.1971,1177.63
2024-06-19T140000_smart3-01181.ghg,19-06-24,14:30,171.604,1,18000,18000,-0.0614,0,46.1748,0,175.648,0,-9.11045,0,4.03973,0,0.705256,-3.13015,0.087,-0.072,9.41E-11,7.27E-12,16.3589,424.874,439.284,0,0,1263.07,32.8046,33.9172,0,0,314.107,309.966,99224,1.10139,1024.31,0.026,0.261775,0.0228,3255.88,6195.22,0.0207,52.5546,2939.34,298.621,1.31659,0.623266,0.00376,1.45667,-4.39E-14,5.75E-15,1.45667,4.05087,193.861,25.3327,0.147722,0,0.236024,0.531628,-24.8119,-0.0939,0.262883,-0.173412,0,24.3654,-3.69754,8.36385,20.8272,31.7627,44.5477,66.7406,-0.0607,1.01157,56.1815,1.0196,151.492,1.07354,-12.0976,1.07354,3.48417,1.07354,800000099,800000099,800000099,800000099,800000099,801010099,899999999,899999999,80000,80000,89,89,4,15,3,34,26,11,0,0,0,0,93,0.415109,0.537167,0.110978,0.125973,0.00976,936.712,0.0498,-0.0121,3.48417,12.2524,424.874,32.8045,25.389,97.1748,1095.69
2024-06-19T143000_smart3-01181.ghg,19-06-24,15:00,171.6249,1,18000,18000,-0.0415,0,25.2608,0,149.774,0,-6.19518,0,3.4441,0,-0.3063,-0.934371,-0.00286,-0.0215,-8.68E-12,-6.64E-13,16.3673,424.83,439.087,0,0,1251,32.4711,33.5608,0,0,313.966,309.803,99233.3,1.10221,1024.11,0.026,0.223178,0.0225,3223.08,6140.41,0.0205,52.4896,2917.33,298.45,1.26634,0.504003,0.00891,1.36298,-2.09E-14,-5.31E-16,1.36298,4.12973,199.359,21.7025,0.374582,0,0.194104,0.430069,-25.2264,-0.0924,0.16866,-0.115293,0,0,0,0,0,0,0,0,-0.041,1.01178,34.0681,1.01945,131.474,1.0723,-8.24481,1.0723,3.02329,1.0723,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,80000,80000,89,89,1,1,0,43,16,9,0,0,0,0,93,0.384833,0.390596,0.0847,0.0758,0.00761,1127.22,0.0302,-0.00824,3.02329,12.27,424.829,32.4714,25.218,97.2406,998.438
2024-06-19T150000_smart3-01181.ghg,19-06-24,15:30,171.6457,1,18000,18000,-0.0292,0,11.2767,0,99.3599,0,-4.76878,0,2.28454,0,-0.230006,0.916339,-0.0913,0.0211,-2.59E-11,-2.01E-12,16.3201,423.413,437.771,-0.1,0,1264.17,32.798,33.9102,-0.1,0,313.829,309.681,99238.9,1.10257,1024.3,0.0259,0.148038,0.0228,3255.71,6099.55,0.0207,53.3762,2843.84,298.62,0.75482,0.766042,-0.00646,1.07546,7.63E-15,-1.59E-15,1.07546,3.37014,173.987,45.4228,-0.344427,0,0.162615,0.308008,-33.2311,-0.0701,0.113494,-0.0614,0,0,0,0,0,0,0,0,-0.0288,1.01284,17.2382,1.01931,88.2368,1.06903,-5.8581,1.06903,2.02879,1.06903,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,80000,80000,89,89,13,4,1,38,6,1,0,0,0,0,93,0.228451,0.331502,0.0561,0.0489,0.00807,1231.96,0.0153,-0.00586,2.02879,12.2775,423.413,32.7979,25.3868,97.2671,887.544
2024-06-19T153000_smart3-01181.ghg,19-06-24,16:00,171.6665,1,18000,18000,-0.0316,0,-5.97894,1,118.011,0,-4.35933,0,2.71114,0,-1.5795,3.35897,-0.0714,0.0772,1.33E-11,1.07E-12,16.317,422.307,437.168,-0.1,0,1313.39,33.9923,35.1885,-0.1,0,313.31,308.844,99211.4,1.10474,1024.96,0.0259,0.175682,0.0237,3373.33,5825.96,0.0214,57.9017,2452.63,299.219,0.369422,1.49818,0.0149,1.54313,-1.15E-14,8.16E-16,1.54313,4.03583,144.883,76.1483,0.5526,0,0.169036,0.329941,70.3965,0.0331,-0.0507,0.0312,0,0,0,0,0,0,0,0,-0.0312,1.01142,1.40579,1.01978,106.98,1.07474,-4.8621,1.07474,2.45772,1.07474,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,80000,80000,89,89,11,3,1,28,10,5,0,0,0,0,93,0.340916,0.223634,0.0953,0.00452,0.00191,399.559,0.00124,-0.00486,2.45772,12.2792,422.308,33.9923,25.9891,97.3131,764.905
2024-06-19T160000_smart3-01181.ghg,19-06-24,16:30,171.6873,1,18000,18000,-0.0354,0,-6.90898,2,73.4527,0,-2.02914,0,1.687,0,-0.546193,-0.737482,0.0555,-0.0169,-6.77E-11,-5.40E-12,16.3636,423.166,437.937,-0.1,0,1304.33,33.7304,34.9078,-0.1,0,313.177,308.555,99199.5,1.10576,1024.81,0.0259,0.109318,0.0235,3346.93,5733.93,0.0213,58.3707,2386.99,299.086,0.323022,1.69789,-0.011,1.72838,-9.32E-15,-4.14E-15,1.72838,3.8528,140.696,79.2283,-0.365836,0,0.178864,0.342075,72.166,0.0323,-0.0941,0.0341,0,0,0,0,0,0,0,0,-0.035,1.01021,-2.30267,1.02105,66.2624,1.08805,-2.224,1.08805,1.52186,1.08805,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,80000,80000,89,89,5,3,3,11,17,10,0,0,0,0,93,0.342307,0.25527,0.0866,0.0112,0.000961,400.547,-0.00203,-0.00222,1.52186,12.27,423.166,33.7304,25.8564,97.3313,632.619
2024-06-19T163000_smart3-01181.ghg,19-06-24,17:00,171.7082,1,18000,18000,-0.0653,1,0.57298,2,0,0,-0.605908,0,0,0,-1.72982,0,-0.0539,0,1.07E-11,0,16.3783,422.335,422.335,-0.1,0,0,0,0,0,0,312.574,307.636,99188.2,1.12326,1005.99,0.0258,0,0,0,0,0,0,0,0,0.06,2.11158,0.0167,2.1125,9.94E-15,6.55E-16,2.1125,6.46734,129.713,88.3721,0.453127,0,0.241181,0.699281,-2121.08,-0.0011,0,-0.0021,0,23.0577,-3.49909,7.91495,19.7093,30.058,42.1568,63.1585,-0.0646,1.01116,0.560875,1.02158,0,0,-0.58408,1.08359,0,0,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,80000,80000,89,89,2,4,2,6,21,3,0,0,0,0,93,0.750435,0.51511,0.133017,0.0935,0.000628,0,0.000496,-0.000584,0,12.2659,422.335,37.8882,27.7973,97.3033,492.949
2024-06-19T170000_smart3-01181.ghg,19-06-24,17:30,171.729,1,18000,18000,-0.0747,0,-0.223352,2,0,0,-0.26428,2,0,0,-1.85404,0,0.331348,0,1.68E-12,0,16.6325,427.427,427.427,0,1,0,0,0,0,0,311.991,306.655,99209.8,1.1271,1005.95,0.0257,0,0,0,0,0,0,0,0,0.259649,2.16314,0.0116,2.1787,-3.72E-15,1.01E-16,2.1787,6.25628,136.313,83.1553,0.304435,0,0.257406,0.624206,6615.87,0.000352,0,0.000765,0,24.38,-3.69977,8.36888,20.8397,31.7819,44.5745,66.7807,-0.0739,1.01027,-0.218547,1.02198,0,0,-0.232156,1.09235,0,0,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,80000,80000,89,89,11,7,11,13,1,1,0,0,0,0,93,0.604767,0.511847,0.131798,0.00855,0.0176,0,-0.000193,-0.000232,0,12.26,427.426,39.7606,28.6646,97.2619,348.287
2024-06-19T173000_smart3-01181.ghg,19-06-24,18:00,171.7498,1,18000,18000,-0.0551,0,-11.7205,0,34.8135,0,2.55637,1,0.79772,0,-0.879953,0,0.101087,0,4.76E-11,4.34E-12,16.7242,428.978,446.422,0,0,1523.36,39.0745,40.6634,0,0,311.507,306.193,99246.6,1.11253,1027.87,0.0257,0.0517,0.0275,3879.06,5028.43,0.0247,77.1425,1149.37,301.602,0.0349,2.0594,0.00181,2.0597,-2.29E-14,2.85E-15,2.0597,5.2509,130.621,89.0284,0.0503,0,0.222517,0.541216,82.0121,0.0284,-0.336665,0.0461,0,21.9493,-3.33089,7.53448,18.7619,28.6131,40.1303,60.1225,-0.0545,1.01115,-9.37882,1.02376,32.4454,1.09964,2.52257,1.09964,0.743458,1.09964,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,12,2,0,14,21,4,0,0,0,0,93,0.567254,0.38711,0.128066,0.0421,0.0035,47.867,-0.0082,0.00252,0.743458,12.26,428.979,39.0746,28.3723,97.2597,201.106
2024-06-19T180000_smart3-01181.ghg,19-06-24,18:30,171.7707,1,18000,18000,-0.0783,0,-26.4954,1,-7.37134,2,9.16808,0,-0.168788,2,-1.38086,-2.98504,0.210076,-0.0684,1.54E-10,1.36E-11,16.8912,432.192,449.278,0,0,1486.26,38.0287,39.532,0,1,310.794,305.47,99257.2,1.11573,1027.25,0.0256,-0.0109,0.0268,3775.63,4828.1,0.024,78.2013,1052.46,301.137,0.283444,2.17699,0.0243,2.1955,1.04E-14,9.12E-15,2.1955,5.83839,136.96,82.5818,0.635328,0,0.264956,0.716199,61.2386,0.038,3.59438,0.0872,0,24.0316,-3.64689,8.24927,20.5419,31.3276,43.9374,65.8263,-0.0774,1.0121,-26.2769,1.02603,-1.96464,1.10906,9.48493,1.10906,-0.045,1.10906,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,3,3,3,2,3,1,0,0,0,0,93,0.697447,0.590191,0.14476,0.0908,0.0104,521.419,-0.0229,0.00948,-0.045,12.2576,432.191,38.0291,27.9066,97.244,63.5995
2024-06-19T183000_smart3-01181.ghg,19-06-24,19:00,171.7915,1,18000,18000,-0.168709,1,-16.7241,0,19.7805,1,7.36993,0,0.4526,1,-1.43972,-0.746775,0.167921,-0.0171,5.33E-11,4.63E-12,17.0394,434.754,451.819,0,0,1480.25,37.768,39.2504,0,0,310.156,304.719,99293.2,1.119,1027.08,0.0255,0.0293,0.0267,3751.11,4627.19,0.0238,81.0667,876.078,301.025,0.535627,3.05706,0.0055,3.10363,2.18E-14,3.13E-15,3.10363,8.52485,139.203,80.0621,0.101575,0,0.388288,1.47059,305.41,0.00763,-0.845484,0.0375,0,24.2626,-3.68194,8.32856,20.7393,31.6287,44.3597,66.459,-0.16666,1.0123,-15.1301,1.02758,19.8409,1.115,7.16305,1.115,0.453982,1.115,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,80000,80000,89,89,13,1,3,2,6,7,0,0,0,0,93,1.69498,0.942653,0.303547,0.027,0.00416,100.413,-0.0132,0.00716,0.453982,12.23,434.754,37.7678,27.7964,97.1864,0
2024-06-19T190000_smart3-01181.ghg,19-06-24,19:30,171.8123,0,18000,18000,-0.134319,1,-17.8777,0,22.2541,0,6.30598,0,0.508836,0,-1.40251,1.46118,-0.152698,0.0334,-1.15E-10,-1.02E-11,17.0011,432.432,449.642,0,0,1504.83,38.2762,39.7995,0,0,309.483,303.989,99363.7,1.12227,1027.37,0.0254,0.033,0.0271,3804.28,4439.08,0.0242,85.6997,634.802,301.267,0.692262,2.98487,0.0193,3.06416,-4.14E-14,-6.75E-15,3.06416,7.86252,143.917,76.9426,0.360856,0,0.345956,1.26164,202.196,0.0115,-0.803341,0.0448,0,22.2009,-3.36908,7.62086,18.977,28.9412,40.5904,60.8118,-0.13267,1.01243,-16.1101,1.02781,22.1859,1.11599,6.23042,1.11599,0.507275,1.11599,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,13,3,3,9,11,11,0,0,0,0,93,1.28177,0.940653,0.300866,0.0304,0.00361,35.785,-0.014,0.00623,0.507275,12.2465,432.432,38.276,28.0379,97.0915,0
2024-06-19T193000_smart3-01181.ghg,19-06-24,20:00,171.8332,0,18000,18000,-0.0806,0,-8.89629,0,6.62109,1,5.56849,0,0.151315,1,-0.972133,0.936628,-0.123948,0.0214,2.42E-11,2.17E-12,16.9596,430.55,447.837,0,0,1520.52,38.6011,40.151,0,0,309.121,303.484,99389.1,1.12428,1027.56,0.0254,0.00981,0.0274,3837.56,4312.88,0.0244,88.9792,475.315,301.417,0.843948,2.17465,0.00943,2.33269,-5.25E-15,1.43E-15,2.33269,6.35386,150.751,68.7895,0.231502,0,0.267789,0.874849,188.494,0.0124,-1.34363,0.0288,0,20.9648,-3.18149,7.19653,17.9204,27.3297,38.3303,57.4258,-0.0797,1.01105,-8.30317,1.02395,7.31797,1.10054,5.39161,1.10054,0.167241,1.10054,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,11,15,5,17,33,7,0,0,0,0,93,0.732751,0.808919,0.208027,0.0121,0.00208,17.3444,-0.00719,0.00539,0.167241,12.27,430.55,38.6011,28.1875,96.9957,0
2024-06-19T200000_smart3-01181.ghg,19-06-24,20:30,171.854,0,18000,18000,-0.217789,1,-14.2328,1,-3.32144,2,5.85871,0,-0.0759,2,-0.598535,-0.829154,-0.0119,-0.0189,4.86E-11,4.33E-12,16.9701,430.369,447.515,0,0,1510.77,38.3138,39.8403,0,1,308.744,303.174,99390.6,1.12557,1027.38,0.0254,-0.00492,0.0272,3809.06,4236.81,0.0242,89.9039,427.752,301.288,0.936745,3.23899,0.00735,3.37173,-5.08E-14,2.87E-15,3.37173,9.2631,146.966,73.8697,0.124847,0,0.439877,1.90158,522.166,0.00446,4.28511,0.028,0,23.7253,-3.6004,8.14411,20.28,30.9283,43.3773,64.9872,-0.215054,1.01272,-14.0382,1.02877,-0.455194,1.11958,5.87751,1.11958,-0.0104,1.11958,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,80000,80000,89,89,17,12,5,11,21,3,0,0,0,0,93,1.98096,1.41021,0.411997,0.123169,0.0013,532.744,-0.0121,0.00588,-0.0104,12.2775,430.369,38.3143,28.0577,96.9377,0
2024-06-19T203000_smart3-01181.ghg,19-06-24,21:00,171.8748,0,18000,18000,-0.255868,0,-1.67445,2,34.7343,1,6.40478,0,0.792903,1,-1.64135,-4.80365,-0.0948,-0.109656,-9.86E-12,-8.43E-13,16.9653,428.936,445.257,0,0,1449.81,36.6559,38.0507,0,0,307.742,302.324,99414.9,1.12973,1026.4,0.0253,0.0514,0.0261,3645.12,4034.7,0.0231,90.3442,389.583,300.535,0.871434,3.14429,0.0341,3.26299,1.34E-14,-5.81E-16,3.26299,9.54342,145.816,74.5094,0.598059,0,0.475905,1.82824,5619.89,0.000415,-0.0482,0.00303,0,24.8584,-3.77236,8.53309,21.2486,32.4054,45.4491,68.091,-0.25271,1.0125,0.401352,1.02688,30.5927,1.10367,5.56837,1.10367,0.69836,1.10367,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,80000,80000,89,89,37,5,7,21,21,10,0,0,0,0,93,1.9999,1.22742,0.429159,0.0299,0.000777,109.237,0.000346,0.00557,0.69836,12.284,428.936,36.656,27.3063,96.8686,0
2024-06-19T210000_smart3-01181.ghg,19-06-24,21:30,171.8956,0,18000,18000,-0.15269,1,-2.63795,1,24.8547,1,5.75455,1,0.567231,1,-0.504238,-1.59313,0.00943,-0.0364,-5.59E-11,-4.70E-12,16.9932,429.078,445.152,0,0,1429.98,36.1069,37.4594,0,0,307.452,302.064,99459.8,1.13145,1026.07,0.0253,0.0368,0.0258,3592.15,3974.39,0.0228,90.3823,382.244,300.285,0.904466,3.08134,-0.0202,3.21122,-1.93E-14,-3.29E-15,3.21122,8.93428,146.636,73.6453,-0.360207,0,0.367356,1.52675,1641.08,0.00142,-0.106135,0.00619,0,20.4636,-3.10543,7.0245,17.492,26.6764,37.414,56.053,-0.150862,1.01212,-1.12984,1.02734,21.9304,1.11391,5.0623,1.11391,0.500492,1.11391,800000099,800000099,800000099,800100099,800000099,800000099,899999999,899999999,80000,80000,89,89,28,9,4,63,36,13,0,0,0,0,93,1.55365,1.08396,0.415891,0.00214,0.000584,7.45366,-0.000973,0.00506,0.500492,12.33,429.078,36.1069,27.0571,96.8315,0
2024-06-19T213000_smart3-01181.ghg,19-06-24,22:00,171.9165,0,18000,18000,-0.055,1,-5.44079,1,15.6373,1,5.64013,1,0.35687,1,-0.0101,-0.361124,0.0421,-0.00824,-5.40E-11,-4.52E-12,17.0294,429.714,445.753,0,0,1425.97,35.9825,37.3256,0,0,307.408,302.058,99522.2,1.13224,1026,0.0252,0.0231,0.0257,3582.02,3973.2,0.0227,90.1546,391.177,300.237,0.835881,2.30246,-0.00999,2.44951,-1.62E-14,-3.17E-15,2.44951,6.56863,150.263,70.0472,-0.233767,0,0.22031,0.936588,171.695,0.0136,-0.347938,0.0213,0,16.925,-2.56843,5.80979,14.4672,22.0634,30.9442,46.3601,-0.0543,1.01123,-4.39924,1.0245,14.5483,1.10276,5.21491,1.10276,0.332018,1.10276,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,17,9,3,51,23,19,0,0,0,0,93,0.822172,0.810562,0.240442,0.00167,0.000872,5.88864,-0.00379,0.00521,0.332018,12.2887,429.714,35.9825,27.009,96.8336,0
2024-06-19T220000_smart3-01181.ghg,19-06-24,22:30,171.9373,0,18000,18000,-0.0669,1,-5.27073,1,16.9358,1,5.7795,1,0.38652,1,0.0822,0.183094,0.000802,0.00418,4.47E-11,3.75E-12,17.0295,429.726,445.795,0,0,1428.44,36.0456,37.3934,0,0,307.443,302.101,99534.3,1.13219,1026.03,0.0252,0.025,0.0257,3588.73,3982.96,0.0227,90.102,394.232,300.269,0.705638,2.20096,-0.0119,2.31134,6.74E-15,2.62E-15,2.31134,6.85217,148.904,72.2239,-0.295919,0,0.243002,0.907277,237.859,0.0098,-0.311219,0.0187,0,18.7961,-2.85238,6.45209,16.0666,24.5026,34.3652,51.4854,-0.0661,1.01083,-4.15827,1.02343,15.7192,1.09835,5.34359,1.09835,0.358755,1.09835,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,9,5,1,26,23,14,0,0,0,0,93,0.90625,0.683236,0.225068,0.0019,0.00101,16.661,-0.00358,0.00534,0.358755,12.23,429.726,36.0456,27.0409,96.832,0
2024-06-19T223000_smart3-01181.ghg,19-06-24,23:00,171.9581,0,18000,18000,-0.0978,1,-6.97536,1,14.0739,1,5.54603,1,0.321224,1,0.118546,0.966028,0.00703,0.022,4.88E-11,4.13E-12,17.0291,429.832,446.059,0,0,1441.24,36.3784,37.7517,0,0,307.58,302.162,99527.2,1.13173,1026.23,0.0252,0.0208,0.026,3621.61,3997.09,0.0229,90.6061,375.482,300.425,0.835549,2.31478,-0.0139,2.46101,-1.13E-14,2.87E-15,2.46101,7.29851,150.911,70.1523,-0.324141,0,0.293998,1.06861,318.297,0.00732,-0.495623,0.0204,0,20.259,-3.07437,6.95424,17.3171,26.4096,37.0398,55.4924,-0.0968,1.011,-5.99066,1.02402,13.4602,1.1008,5.22021,1.1008,0.307215,1.1008,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,25,17,9,21,10,7,0,0,0,0,93,0.91741,0.946664,0.273153,0.00511,0.00113,14.1993,-0.00516,0.00522,0.307215,12.2598,429.832,36.3784,27.1963,96.8106,0
2024-06-19T230000_smart3-01181.ghg,19-06-24,23:30,171.979,0,18000,18000,-0.101776,0,-7.44373,0,13.901,0,6.317,0,0.317323,0,0.289466,0.591922,0.000132,0.0135,2.31E-11,1.96E-12,17.0222,429.834,446.156,0,0,1448.73,36.5824,37.9715,0,0,307.678,302.312,99535.8,1.13118,1026.35,0.0253,0.0206,0.0261,3642.24,4031.79,0.0231,90.338,389.549,300.522,0.924546,1.67331,0.0122,1.91178,8.44E-15,1.35E-15,1.91178,5.80099,159.599,61.0782,0.365218,0,0.299955,0.757453,316.801,0.00735,-0.535483,0.0214,0,23.1867,-3.51867,7.95924,19.8196,30.2262,42.3927,63.5119,-0.100747,1.01021,-6.46788,1.02141,13.5242,1.08977,6.00271,1.08977,0.308723,1.08977,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,80000,80000,89,89,9,10,1,25,23,13,0,0,0,0,93,0.632889,0.67912,0.202897,0.00139,0.00126,4.11753,-0.00557,0.006,0.308723,12.2692,429.834,36.5824,27.2932,96.8276,0
2024-06-19T233000_smart3-01181.ghg,20-06-24,00:00,172,0,18000,18000,-0.0849,1,-7.07759,1,13.3262,1,5.6316,1,0.304194,1,-0.0582,-0.0789,-0.0288,-0.0018,7.82E-11,6.66E-12,17.001,429.399,445.691,0,0,1447.32,36.5552,37.9422,0,0,307.664,302.282,99502.9,1.13093,1026.34,0.0253,0.0197,0.0261,3638.33,4024.79,0.0231,90.3979,386.463,300.503,0.999193,1.5961,-0.0103,1.88309,-9.78E-15,4.60E-15,1.88309,6.15253,162.086,57.9526,-0.311901,0,0.274062,0.891043,254.076,0.00917,-0.531103,0.0222,0,20.2256,-3.06932,6.9428,17.2886,26.3662,36.9789,55.4011,-0.0841,1.01025,-6.1432,1.02144,12.9538,1.08987,5.36201,1.08987,0.295693,1.08987,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,80000,80000,89,89,7,5,5,29,15,7,0,0,0,0,93,0.783565,0.760177,0.238343,0.00145,0.00107,4.03465,-0.00529,0.00536,0.295693,12.26,429.399,36.5552,27.2749,96.8174,0
